# TEST CONFIGURATION BEGIN
# FileStream(filename='airlines.csv', target_idx=-1, n_targets=1, cat_features=None)
# [ensemble 5] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=5, update_strategy='replace')
# [ensemble 10] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=10, update_strategy='replace')
# [ensemble 25] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=25, update_strategy='replace')
# [ensemble 50] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=50, update_strategy='replace')
# [ensemble 100] AdaptiveXGBoostClassifier(detect_drift=False, learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1, n_estimators=100, update_strategy='replace')
# [incremental] Adaptive4(learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['accuracy', 'running_time'], n_wait=200, output_file='ensemblesize_airlines.txt', pretrain_size=100000, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[ensemble 5],current_acc_[ensemble 5],mean_acc_[ensemble 10],current_acc_[ensemble 10],mean_acc_[ensemble 25],current_acc_[ensemble 25],mean_acc_[ensemble 50],current_acc_[ensemble 50],mean_acc_[ensemble 100],current_acc_[ensemble 100],mean_acc_[incremental],current_acc_[incremental],training_time_[ensemble 5],testing_time_[ensemble 5],total_running_time_[ensemble 5],training_time_[ensemble 10],testing_time_[ensemble 10],total_running_time_[ensemble 10],training_time_[ensemble 25],testing_time_[ensemble 25],total_running_time_[ensemble 25],training_time_[ensemble 50],testing_time_[ensemble 50],total_running_time_[ensemble 50],training_time_[ensemble 100],testing_time_[ensemble 100],total_running_time_[ensemble 100],training_time_[incremental],testing_time_[incremental],total_running_time_[incremental]
100073,0.472973,0.472973,0.527027,0.527027,0.513514,0.513514,0.405405,0.405405,0.567568,0.567568,0.554054,0.554054,1.300955,0.028416,1.329371,1.243737,0.039308,1.283045,1.343873,0.086804,1.430677,1.314632,0.160879,1.475512,1.431844,0.322956,1.754800,4.699186,0.008538,4.707724
100074,0.480000,0.480000,0.533333,0.533333,0.520000,0.520000,0.413333,0.413333,0.573333,0.573333,0.560000,0.560000,1.300976,0.028710,1.329686,1.243750,0.039730,1.283481,1.343881,0.087783,1.431664,1.314640,0.163017,1.477657,1.431851,0.327381,1.759232,4.699195,0.008645,4.707839
100075,0.486842,0.486842,0.539474,0.539474,0.513158,0.513158,0.421053,0.421053,0.578947,0.578947,0.565789,0.565789,1.300996,0.029031,1.330028,1.243762,0.040204,1.283966,1.343890,0.088855,1.432745,1.314648,0.165128,1.479775,1.431860,0.331739,1.763599,4.699209,0.008763,4.707972
100076,0.480519,0.480519,0.532468,0.532468,0.506494,0.506494,0.415584,0.415584,0.571429,0.571429,0.558442,0.558442,1.301017,0.029334,1.330351,1.243771,0.040929,1.284700,1.343899,0.089986,1.433885,1.314655,0.167515,1.482170,1.431867,0.335910,1.767777,4.699218,0.008877,4.708095
100077,0.474359,0.474359,0.525641,0.525641,0.500000,0.500000,0.410256,0.410256,0.564103,0.564103,0.551282,0.551282,1.301038,0.029625,1.330663,1.243780,0.041360,1.285140,1.343907,0.091264,1.435170,1.314666,0.169625,1.484291,1.431874,0.340019,1.771893,4.699227,0.008983,4.708210
100078,0.481013,0.481013,0.531646,0.531646,0.506329,0.506329,0.417722,0.417722,0.569620,0.569620,0.556962,0.556962,1.301060,0.029976,1.331035,1.243791,0.041861,1.285651,1.343916,0.092264,1.436180,1.314675,0.171523,1.486198,1.431883,0.344929,1.776812,4.699238,0.009099,4.708337
100079,0.475000,0.475000,0.525000,0.525000,0.500000,0.500000,0.412500,0.412500,0.562500,0.562500,0.550000,0.550000,1.301084,0.030463,1.331547,1.243802,0.042404,1.286206,1.343925,0.093303,1.437228,1.314682,0.173623,1.488305,1.431895,0.349240,1.781135,4.699247,0.009216,4.708463
100080,0.481481,0.481481,0.530864,0.530864,0.506173,0.506173,0.419753,0.419753,0.567901,0.567901,0.555556,0.555556,1.301105,0.030747,1.331852,1.243812,0.042830,1.286642,1.343934,0.094278,1.438211,1.314690,0.175572,1.490262,1.431902,0.353001,1.784903,4.699256,0.009308,4.708564
100081,0.487805,0.487805,0.524390,0.524390,0.500000,0.500000,0.426829,0.426829,0.560976,0.560976,0.548780,0.548780,1.301124,0.031025,1.332150,1.243823,0.043320,1.287143,1.343943,0.095280,1.439223,1.314698,0.177438,1.492136,1.431910,0.356851,1.788761,4.699265,0.009403,4.708668
100082,0.493976,0.493976,0.530120,0.530120,0.493976,0.493976,0.433735,0.433735,0.566265,0.566265,0.554217,0.554217,1.301149,0.031322,1.332472,1.243835,0.043763,1.287598,1.343957,0.096415,1.440372,1.314707,0.179568,1.494276,1.431919,0.361630,1.793550,4.699276,0.009547,4.708823
100083,0.500000,0.500000,0.523810,0.523810,0.488095,0.488095,0.428571,0.428571,0.571429,0.571429,0.559524,0.559524,1.301174,0.032266,1.333439,1.243846,0.044322,1.288168,1.343967,0.097660,1.441627,1.314717,0.181801,1.496518,1.431929,0.365960,1.797889,4.699287,0.009676,4.708963
100084,0.505882,0.505882,0.529412,0.529412,0.482353,0.482353,0.435294,0.435294,0.564706,0.564706,0.552941,0.552941,1.301196,0.032578,1.333774,1.243856,0.044790,1.288646,1.343975,0.098725,1.442700,1.314724,0.184208,1.498932,1.431936,0.369934,1.801871,4.699296,0.009788,4.709084
100085,0.500000,0.500000,0.534884,0.534884,0.488372,0.488372,0.441860,0.441860,0.569767,0.569767,0.558140,0.558140,1.301219,0.033209,1.334429,1.243866,0.045444,1.289310,1.343983,0.099896,1.443879,1.314732,0.186327,1.501059,1.431944,0.374080,1.806024,4.699305,0.009893,4.709199
100086,0.505747,0.505747,0.540230,0.540230,0.482759,0.482759,0.448276,0.448276,0.574713,0.574713,0.563218,0.563218,1.301240,0.033599,1.334839,1.243876,0.046001,1.289876,1.343991,0.101029,1.445020,1.314739,0.188519,1.503258,1.431953,0.378032,1.809985,4.699315,0.009992,4.709307
100087,0.511364,0.511364,0.545455,0.545455,0.488636,0.488636,0.454545,0.454545,0.579545,0.579545,0.568182,0.568182,1.301260,0.033923,1.335183,1.243887,0.046507,1.290394,1.344001,0.102158,1.446159,1.314749,0.190665,1.505414,1.431961,0.382267,1.814228,4.699325,0.010088,4.709413
100088,0.505618,0.505618,0.539326,0.539326,0.483146,0.483146,0.449438,0.449438,0.573034,0.573034,0.561798,0.561798,1.301280,0.034289,1.335569,1.243897,0.046952,1.290849,1.344009,0.103377,1.447386,1.314756,0.192868,1.507624,1.431969,0.385959,1.817928,4.699334,0.010183,4.709517
100089,0.500000,0.500000,0.544444,0.544444,0.488889,0.488889,0.444444,0.444444,0.577778,0.577778,0.555556,0.555556,1.301299,0.034583,1.335882,1.243906,0.047398,1.291304,1.344017,0.104357,1.448374,1.314764,0.195143,1.509906,1.431981,0.390279,1.822259,4.699343,0.010279,4.709621
100090,0.505495,0.505495,0.549451,0.549451,0.483516,0.483516,0.450549,0.450549,0.571429,0.571429,0.549451,0.549451,1.301319,0.034877,1.336196,1.243916,0.047840,1.291756,1.344026,0.105349,1.449375,1.314774,0.197100,1.511874,1.431989,0.394027,1.826016,4.699353,0.010394,4.709746
100091,0.510870,0.510870,0.543478,0.543478,0.489130,0.489130,0.445652,0.445652,0.565217,0.565217,0.543478,0.543478,1.301344,0.035314,1.336657,1.243927,0.048291,1.292218,1.344034,0.106377,1.450411,1.314782,0.199484,1.514267,1.431997,0.398091,1.830087,4.699362,0.010502,4.709864
100092,0.505376,0.505376,0.537634,0.537634,0.483871,0.483871,0.440860,0.440860,0.559140,0.559140,0.537634,0.537634,1.301366,0.035609,1.336974,1.243937,0.048722,1.292659,1.344043,0.107343,1.451386,1.314794,0.201360,1.516154,1.432005,0.402653,1.834657,4.699371,0.010609,4.709980
100093,0.500000,0.500000,0.531915,0.531915,0.478723,0.478723,0.446809,0.446809,0.563830,0.563830,0.542553,0.542553,1.301385,0.035898,1.337283,1.243946,0.049157,1.293103,1.344051,0.108324,1.452374,1.314801,0.203280,1.518081,1.432012,0.407011,1.839023,4.699380,0.010714,4.710094
100094,0.494737,0.494737,0.526316,0.526316,0.473684,0.473684,0.442105,0.442105,0.568421,0.568421,0.547368,0.547368,1.301405,0.036231,1.337635,1.243957,0.049664,1.293621,1.344060,0.109408,1.453468,1.314810,0.205381,1.520191,1.432020,0.411527,1.843548,4.699389,0.010818,4.710207
100095,0.500000,0.500000,0.531250,0.531250,0.479167,0.479167,0.447917,0.447917,0.572917,0.572917,0.552083,0.552083,1.301423,0.036522,1.337945,1.243967,0.050095,1.294062,1.344069,0.110383,1.454452,1.314818,0.207255,1.522073,1.432028,0.415900,1.847928,4.699399,0.010934,4.710332
100096,0.494845,0.494845,0.525773,0.525773,0.474227,0.474227,0.443299,0.443299,0.567010,0.567010,0.546392,0.546392,1.301441,0.036824,1.338265,1.243976,0.050561,1.294538,1.344077,0.111489,1.455566,1.314825,0.209171,1.523996,1.432035,0.420029,1.852064,4.699407,0.011022,4.710429
100097,0.489796,0.489796,0.520408,0.520408,0.469388,0.469388,0.438776,0.438776,0.561224,0.561224,0.540816,0.540816,1.301466,0.037311,1.338777,1.243988,0.051002,1.294989,1.344086,0.112474,1.456559,1.314834,0.211071,1.525905,1.432043,0.424250,1.856292,4.699417,0.011133,4.710550
100098,0.484848,0.484848,0.515152,0.515152,0.464646,0.464646,0.434343,0.434343,0.555556,0.555556,0.535354,0.535354,1.301488,0.037622,1.339111,1.243999,0.051479,1.295477,1.344094,0.113577,1.457671,1.314842,0.213200,1.528042,1.432065,0.428817,1.860882,4.699446,0.011260,4.710706
100099,0.480000,0.480000,0.520000,0.520000,0.470000,0.470000,0.430000,0.430000,0.560000,0.560000,0.530000,0.530000,1.301507,0.037939,1.339446,1.244010,0.051960,1.295969,1.344103,0.114793,1.458896,1.314851,0.215322,1.530173,1.432073,0.433202,1.865275,4.699455,0.011365,4.710820
100100,0.485149,0.485149,0.524752,0.524752,0.475248,0.475248,0.435644,0.435644,0.554455,0.554455,0.524752,0.524752,1.301527,0.038257,1.339783,1.244020,0.052447,1.296467,1.344113,0.115915,1.460028,1.314860,0.217470,1.532330,1.432082,0.437673,1.869755,4.699465,0.011477,4.710942
100101,0.490196,0.490196,0.529412,0.529412,0.470588,0.470588,0.441176,0.441176,0.558824,0.558824,0.529412,0.529412,1.301547,0.038575,1.340122,1.244032,0.052888,1.296920,1.344123,0.116910,1.461034,1.314869,0.219380,1.534250,1.432091,0.442349,1.874440,4.699479,0.011594,4.711073
100102,0.495146,0.495146,0.533981,0.533981,0.475728,0.475728,0.446602,0.446602,0.563107,0.563107,0.533981,0.533981,1.301567,0.038898,1.340465,1.244043,0.053365,1.297408,1.344133,0.118079,1.462211,1.314878,0.221344,1.536222,1.432100,0.446663,1.878763,4.699489,0.011707,4.711196
100103,0.500000,0.500000,0.538462,0.538462,0.480769,0.480769,0.451923,0.451923,0.567308,0.567308,0.538462,0.538462,1.301593,0.039415,1.341008,1.244053,0.053943,1.297997,1.344141,0.119288,1.463429,1.314886,0.223302,1.538187,1.432107,0.450482,1.882590,4.699498,0.011805,4.711303
100104,0.495238,0.495238,0.533333,0.533333,0.476190,0.476190,0.447619,0.447619,0.561905,0.561905,0.533333,0.533333,1.301611,0.039830,1.341441,1.244063,0.054508,1.298572,1.344149,0.120465,1.464614,1.314893,0.225216,1.540109,1.432114,0.454233,1.886348,4.699506,0.011899,4.711405
100105,0.500000,0.500000,0.528302,0.528302,0.471698,0.471698,0.443396,0.443396,0.556604,0.556604,0.528302,0.528302,1.301629,0.040114,1.341743,1.244073,0.054982,1.299055,1.344157,0.121591,1.465748,1.314900,0.227361,1.542262,1.432122,0.458006,1.890128,4.699515,0.011999,4.711514
100106,0.504673,0.504673,0.523364,0.523364,0.476636,0.476636,0.439252,0.439252,0.551402,0.551402,0.523364,0.523364,1.301649,0.040397,1.342046,1.244083,0.055402,1.299485,1.344165,0.122636,1.466801,1.314908,0.229611,1.544519,1.432129,0.461981,1.894110,4.699525,0.012090,4.711615
100107,0.509259,0.509259,0.527778,0.527778,0.481481,0.481481,0.444444,0.444444,0.555556,0.555556,0.527778,0.527778,1.301669,0.040687,1.342356,1.244092,0.055826,1.299918,1.344174,0.123649,1.467822,1.314916,0.231776,1.546692,1.432138,0.465890,1.898027,4.699534,0.012181,4.711714
100108,0.513761,0.513761,0.532110,0.532110,0.486239,0.486239,0.449541,0.449541,0.559633,0.559633,0.532110,0.532110,1.301688,0.040972,1.342659,1.244101,0.056287,1.300389,1.344182,0.124609,1.468791,1.314924,0.233776,1.548699,1.432145,0.469588,1.901733,4.699543,0.012271,4.711813
100109,0.518182,0.518182,0.536364,0.536364,0.490909,0.490909,0.454545,0.454545,0.563636,0.563636,0.536364,0.536364,1.301712,0.041423,1.343135,1.244113,0.056711,1.300824,1.344191,0.125662,1.469853,1.314932,0.235966,1.550897,1.432153,0.473471,1.905624,4.699556,0.012377,4.711933
100110,0.522523,0.522523,0.540541,0.540541,0.495495,0.495495,0.459459,0.459459,0.558559,0.558559,0.531532,0.531532,1.301732,0.041757,1.343489,1.244122,0.057189,1.301311,1.344200,0.126629,1.470829,1.314940,0.237942,1.552882,1.432161,0.477348,1.909509,4.699565,0.012471,4.712036
100111,0.517857,0.517857,0.544643,0.544643,0.491071,0.491071,0.455357,0.455357,0.553571,0.553571,0.526786,0.526786,1.301750,0.042038,1.343787,1.244132,0.057608,1.301740,1.344208,0.127598,1.471807,1.314947,0.239872,1.554820,1.432168,0.481377,1.913545,4.699575,0.012564,4.712140
100112,0.522124,0.522124,0.548673,0.548673,0.495575,0.495575,0.460177,0.460177,0.557522,0.557522,0.530973,0.530973,1.301770,0.042329,1.344099,1.244144,0.058038,1.302182,1.344219,0.128568,1.472787,1.314957,0.241901,1.556858,1.432178,0.485716,1.917893,4.699586,0.012675,4.712261
100113,0.526316,0.526316,0.543860,0.543860,0.500000,0.500000,0.464912,0.464912,0.552632,0.552632,0.535088,0.535088,1.301790,0.042617,1.344406,1.244154,0.058486,1.302640,1.344227,0.129759,1.473986,1.314965,0.244133,1.559098,1.432185,0.489871,1.922056,4.699595,0.012770,4.712365
100114,0.521739,0.521739,0.539130,0.539130,0.495652,0.495652,0.460870,0.460870,0.547826,0.547826,0.530435,0.530435,1.301808,0.042958,1.344766,1.244165,0.058933,1.303098,1.344236,0.130853,1.475088,1.314973,0.246020,1.560994,1.432193,0.493698,1.925892,4.699607,0.012857,4.712464
100115,0.517241,0.517241,0.534483,0.534483,0.491379,0.491379,0.456897,0.456897,0.543103,0.543103,0.525862,0.525862,1.301835,0.043463,1.345298,1.244182,0.059450,1.303633,1.344247,0.132046,1.476293,1.314983,0.248207,1.563190,1.432203,0.498289,1.930493,4.699619,0.012997,4.712616
100116,0.512821,0.512821,0.529915,0.529915,0.487179,0.487179,0.452991,0.452991,0.538462,0.538462,0.521368,0.521368,1.301859,0.043769,1.345628,1.244195,0.059886,1.304081,1.344257,0.133151,1.477408,1.314992,0.250168,1.565160,1.432213,0.503207,1.935421,4.699630,0.013124,4.712753
100117,0.508475,0.508475,0.533898,0.533898,0.483051,0.483051,0.449153,0.449153,0.542373,0.542373,0.516949,0.516949,1.301880,0.044077,1.345957,1.244207,0.060378,1.304584,1.344267,0.134178,1.478445,1.315002,0.252432,1.567434,1.432223,0.507653,1.939876,4.699640,0.013230,4.712871
100118,0.512605,0.512605,0.537815,0.537815,0.478992,0.478992,0.453782,0.453782,0.546218,0.546218,0.521008,0.521008,1.301904,0.044381,1.346286,1.244217,0.060819,1.305036,1.344280,0.135238,1.479518,1.315011,0.254782,1.569792,1.432231,0.512689,1.944920,4.699650,0.013381,4.713031
100119,0.508333,0.508333,0.541667,0.541667,0.483333,0.483333,0.450000,0.450000,0.541667,0.541667,0.516667,0.516667,1.301929,0.044899,1.346828,1.244229,0.061486,1.305715,1.344291,0.136436,1.480727,1.315021,0.257768,1.572790,1.432241,0.517631,1.949872,4.699662,0.013520,4.713182
100120,0.512397,0.512397,0.545455,0.545455,0.479339,0.479339,0.454545,0.454545,0.545455,0.545455,0.520661,0.520661,1.301953,0.045217,1.347171,1.244239,0.061992,1.306232,1.344300,0.138067,1.482367,1.315030,0.260094,1.575124,1.432254,0.522208,1.954461,4.699673,0.013631,4.713303
100121,0.516393,0.516393,0.549180,0.549180,0.483607,0.483607,0.459016,0.459016,0.549180,0.549180,0.524590,0.524590,1.301984,0.045695,1.347679,1.244253,0.062438,1.306691,1.344312,0.139045,1.483357,1.315041,0.262207,1.577248,1.432264,0.527389,1.959653,4.699684,0.013809,4.713493
100122,0.520325,0.520325,0.552846,0.552846,0.487805,0.487805,0.463415,0.463415,0.552846,0.552846,0.528455,0.528455,1.302009,0.046025,1.348033,1.244265,0.062936,1.307201,1.344322,0.140139,1.484461,1.315050,0.264644,1.579695,1.432273,0.531730,1.964002,4.699695,0.013918,4.713613
100123,0.524194,0.524194,0.556452,0.556452,0.491935,0.491935,0.467742,0.467742,0.556452,0.556452,0.532258,0.532258,1.302029,0.046323,1.348353,1.244278,0.063377,1.307655,1.344330,0.141132,1.485462,1.315059,0.266931,1.581990,1.432281,0.535542,1.967824,4.699705,0.014013,4.713719
100124,0.528000,0.528000,0.552000,0.552000,0.488000,0.488000,0.464000,0.464000,0.552000,0.552000,0.528000,0.528000,1.302050,0.046629,1.348680,1.244288,0.063812,1.308100,1.344339,0.142249,1.486588,1.315067,0.269143,1.584210,1.432289,0.539374,1.971663,4.699715,0.014109,4.713824
100125,0.523810,0.523810,0.547619,0.547619,0.484127,0.484127,0.460317,0.460317,0.547619,0.547619,0.523810,0.523810,1.302070,0.046914,1.348984,1.244299,0.064247,1.308546,1.344348,0.143226,1.487574,1.315076,0.271370,1.586446,1.432298,0.543759,1.976056,4.699726,0.014214,4.713939
100126,0.519685,0.519685,0.543307,0.543307,0.488189,0.488189,0.456693,0.456693,0.551181,0.551181,0.527559,0.527559,1.302094,0.047216,1.349310,1.244310,0.064719,1.309029,1.344358,0.144207,1.488565,1.315085,0.273501,1.588586,1.432308,0.548068,1.980375,4.699736,0.014314,4.714049
100127,0.523438,0.523438,0.546875,0.546875,0.484375,0.484375,0.460938,0.460938,0.546875,0.546875,0.523438,0.523438,1.302119,0.047735,1.349854,1.244331,0.065326,1.309657,1.344368,0.145244,1.489612,1.315093,0.275433,1.590526,1.432316,0.552034,1.984350,4.699746,0.014418,4.714164
100128,0.527132,0.527132,0.542636,0.542636,0.480620,0.480620,0.465116,0.465116,0.542636,0.542636,0.519380,0.519380,1.302140,0.048067,1.350207,1.244342,0.065806,1.310148,1.344378,0.146219,1.490597,1.315103,0.277588,1.592691,1.432329,0.556514,1.988842,4.699757,0.014538,4.714295
100129,0.530769,0.530769,0.546154,0.546154,0.484615,0.484615,0.469231,0.469231,0.546154,0.546154,0.523077,0.523077,1.302163,0.048363,1.350526,1.244353,0.066238,1.310591,1.344386,0.147281,1.491667,1.315111,0.279710,1.594821,1.432336,0.560451,1.992788,4.699766,0.014632,4.714398
100130,0.534351,0.534351,0.541985,0.541985,0.480916,0.480916,0.473282,0.473282,0.549618,0.549618,0.526718,0.526718,1.302186,0.048734,1.350920,1.244365,0.066997,1.311363,1.344395,0.148495,1.492890,1.315120,0.282415,1.597535,1.432348,0.564464,1.996812,4.699777,0.014742,4.714519
100131,0.530303,0.530303,0.537879,0.537879,0.477273,0.477273,0.469697,0.469697,0.545455,0.545455,0.522727,0.522727,1.302207,0.049085,1.351292,1.244376,0.067502,1.311877,1.344403,0.149694,1.494097,1.315128,0.284571,1.599700,1.432357,0.568767,2.001124,4.699790,0.014838,4.714628
100132,0.533835,0.533835,0.541353,0.541353,0.481203,0.481203,0.473684,0.473684,0.541353,0.541353,0.518797,0.518797,1.302230,0.049405,1.351635,1.244386,0.067984,1.312370,1.344412,0.150913,1.495325,1.315136,0.286728,1.601864,1.432364,0.572522,2.004886,4.699798,0.014930,4.714728
100133,0.529851,0.529851,0.537313,0.537313,0.477612,0.477612,0.470149,0.470149,0.537313,0.537313,0.514925,0.514925,1.302255,0.049943,1.352198,1.244399,0.068494,1.312893,1.344421,0.152157,1.496578,1.315146,0.288883,1.604028,1.432373,0.576724,2.009097,4.699809,0.015036,4.714844
100134,0.533333,0.533333,0.540741,0.540741,0.481481,0.481481,0.474074,0.474074,0.540741,0.540741,0.518519,0.518519,1.302275,0.050245,1.352520,1.244409,0.068932,1.313341,1.344429,0.153176,1.497605,1.315154,0.290874,1.606028,1.432380,0.580513,2.012893,4.699818,0.015124,4.714942
100135,0.536765,0.536765,0.544118,0.544118,0.485294,0.485294,0.477941,0.477941,0.536765,0.536765,0.514706,0.514706,1.302295,0.050543,1.352837,1.244419,0.069372,1.313791,1.344438,0.154154,1.498592,1.315164,0.292773,1.607937,1.432388,0.584304,2.016692,4.699826,0.015220,4.715046
100136,0.532847,0.532847,0.540146,0.540146,0.481752,0.481752,0.474453,0.474453,0.532847,0.532847,0.510949,0.510949,1.302315,0.050832,1.353147,1.244430,0.069794,1.314224,1.344447,0.155195,1.499642,1.315177,0.294951,1.610128,1.432396,0.588249,2.020645,4.699835,0.015312,4.715148
100137,0.536232,0.536232,0.543478,0.543478,0.478261,0.478261,0.471014,0.471014,0.528986,0.528986,0.507246,0.507246,1.302333,0.051113,1.353446,1.244439,0.070219,1.314659,1.344455,0.156190,1.500645,1.315184,0.296868,1.612052,1.432406,0.591970,2.024376,4.699846,0.015398,4.715244
100138,0.532374,0.532374,0.546763,0.546763,0.474820,0.474820,0.474820,0.474820,0.532374,0.532374,0.510791,0.510791,1.302353,0.051399,1.353752,1.244451,0.070634,1.315085,1.344465,0.157137,1.501603,1.315193,0.299303,1.614497,1.432415,0.596166,2.028581,4.699856,0.015494,4.715351
100139,0.528571,0.528571,0.542857,0.542857,0.471429,0.471429,0.478571,0.478571,0.528571,0.528571,0.507143,0.507143,1.302378,0.051784,1.354162,1.244464,0.071077,1.315541,1.344475,0.158136,1.502611,1.315203,0.301418,1.616621,1.432424,0.600264,2.032688,4.699867,0.015609,4.715476
100140,0.524823,0.524823,0.546099,0.546099,0.475177,0.475177,0.482270,0.482270,0.531915,0.531915,0.510638,0.510638,1.302400,0.052090,1.354489,1.244475,0.071548,1.316023,1.344487,0.159215,1.503702,1.315212,0.303566,1.618778,1.432432,0.604468,2.036900,4.699877,0.015711,4.715587
100141,0.521127,0.521127,0.549296,0.549296,0.478873,0.478873,0.485915,0.485915,0.535211,0.535211,0.514085,0.514085,1.302419,0.052370,1.354789,1.244484,0.071966,1.316451,1.344496,0.160161,1.504657,1.315220,0.305417,1.620637,1.432439,0.608515,2.040954,4.699885,0.015807,4.715692
100142,0.517483,0.517483,0.545455,0.545455,0.475524,0.475524,0.482517,0.482517,0.531469,0.531469,0.517483,0.517483,1.302438,0.052658,1.355096,1.244498,0.072400,1.316898,1.344505,0.161175,1.505680,1.315232,0.307274,1.622506,1.432447,0.612588,2.045035,4.699894,0.015908,4.715802
100143,0.520833,0.520833,0.548611,0.548611,0.479167,0.479167,0.486111,0.486111,0.534722,0.534722,0.520833,0.520833,1.302457,0.052939,1.355396,1.244508,0.072825,1.317334,1.344515,0.162133,1.506647,1.315241,0.309148,1.624388,1.432455,0.616703,2.049158,4.699904,0.016010,4.715914
100144,0.517241,0.517241,0.544828,0.544828,0.482759,0.482759,0.489655,0.489655,0.537931,0.537931,0.524138,0.524138,1.302476,0.053257,1.355733,1.244518,0.073310,1.317828,1.344523,0.163224,1.507747,1.315248,0.311271,1.626519,1.432463,0.621049,2.053511,4.699913,0.016107,4.716020
100145,0.520548,0.520548,0.547945,0.547945,0.486301,0.486301,0.486301,0.486301,0.534247,0.534247,0.520548,0.520548,1.302500,0.053867,1.356367,1.244529,0.073976,1.318505,1.344533,0.164489,1.509022,1.315258,0.313566,1.628824,1.432472,0.625074,2.057546,4.699944,0.016292,4.716236
100146,0.523810,0.523810,0.551020,0.551020,0.489796,0.489796,0.489796,0.489796,0.537415,0.537415,0.523810,0.523810,1.302522,0.054276,1.356798,1.244541,0.074452,1.318993,1.344543,0.165567,1.510110,1.315269,0.315935,1.631204,1.432481,0.629651,2.062133,4.699954,0.016398,4.716353
100147,0.520270,0.520270,0.547297,0.547297,0.486486,0.486486,0.493243,0.493243,0.533784,0.533784,0.520270,0.520270,1.302543,0.054574,1.357117,1.244553,0.074888,1.319441,1.344553,0.166650,1.511203,1.315278,0.318036,1.633314,1.432491,0.634300,2.066791,4.699964,0.016525,4.716489
100148,0.523490,0.523490,0.550336,0.550336,0.489933,0.489933,0.496644,0.496644,0.536913,0.536913,0.516779,0.516779,1.302567,0.054910,1.357477,1.244565,0.075374,1.319939,1.344563,0.167791,1.512354,1.315287,0.320310,1.635597,1.432502,0.638807,2.071308,4.699975,0.016675,4.716650
100149,0.526667,0.526667,0.553333,0.553333,0.493333,0.493333,0.500000,0.500000,0.540000,0.540000,0.520000,0.520000,1.302589,0.055251,1.357840,1.244575,0.075873,1.320449,1.344572,0.168922,1.513494,1.315295,0.322792,1.638088,1.432510,0.643381,2.075891,4.699985,0.016779,4.716764
100150,0.523179,0.523179,0.549669,0.549669,0.490066,0.490066,0.496689,0.496689,0.536424,0.536424,0.516556,0.516556,1.302613,0.055537,1.358150,1.244587,0.076324,1.320911,1.344581,0.170032,1.514613,1.315304,0.325134,1.640438,1.432520,0.648541,2.081060,4.699996,0.016901,4.716896
100151,0.519737,0.519737,0.546053,0.546053,0.486842,0.486842,0.493421,0.493421,0.532895,0.532895,0.513158,0.513158,1.302640,0.056478,1.359118,1.244600,0.077043,1.321643,1.344602,0.171403,1.516005,1.315314,0.327598,1.642912,1.432528,0.653606,2.086134,4.700006,0.017029,4.717035
100152,0.522876,0.522876,0.549020,0.549020,0.490196,0.490196,0.496732,0.496732,0.535948,0.535948,0.509804,0.509804,1.302666,0.056805,1.359470,1.244613,0.077616,1.322228,1.344613,0.172649,1.517262,1.315324,0.330248,1.645572,1.432538,0.658231,2.090768,4.700018,0.017162,4.717180
100153,0.519481,0.519481,0.545455,0.545455,0.487013,0.487013,0.493506,0.493506,0.532468,0.532468,0.506494,0.506494,1.302693,0.057108,1.359801,1.244625,0.078086,1.322711,1.344624,0.173684,1.518308,1.315334,0.332313,1.647647,1.432547,0.663217,2.095764,4.700029,0.017280,4.717309
100154,0.522581,0.522581,0.548387,0.548387,0.490323,0.490323,0.496774,0.496774,0.535484,0.535484,0.503226,0.503226,1.302717,0.057430,1.360147,1.244636,0.078613,1.323249,1.344633,0.174860,1.519493,1.315342,0.334521,1.649864,1.432556,0.668093,2.100648,4.700040,0.017413,4.717453
100155,0.525641,0.525641,0.551282,0.551282,0.493590,0.493590,0.493590,0.493590,0.532051,0.532051,0.500000,0.500000,1.302741,0.057750,1.360491,1.244646,0.079201,1.323846,1.344642,0.176059,1.520702,1.315351,0.336529,1.651880,1.432564,0.672739,2.105302,4.700050,0.017541,4.717591
100156,0.528662,0.528662,0.554140,0.554140,0.496815,0.496815,0.490446,0.490446,0.535032,0.535032,0.503185,0.503185,1.302765,0.058115,1.360880,1.244658,0.079724,1.324382,1.344652,0.177160,1.521813,1.315361,0.338916,1.654276,1.432573,0.677650,2.110223,4.700062,0.017667,4.717729
