# TEST CONFIGURATION BEGIN
# FileStream(filename='hyper_f.csv', target_idx=-1, n_targets=1, cat_features=None)
# [incremental] Adaptive4(learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1)
# [adwin] Adaptive5(learning_rate=0.2, max_depth=6, max_window_size=1000, min_window_size=1)
# EvaluatePrequential(batch_size=1, data_points_for_classification=False, max_samples=500000, max_time=inf, metrics=['accuracy', 'running_time'], n_wait=200, output_file='ensemblesize_sea_a.txt', pretrain_size=100000, restart_stream=True, show_plot=True)
# TEST CONFIGURATION END
id,mean_acc_[incremental],current_acc_[incremental],mean_acc_[adwin],current_acc_[adwin],training_time_[incremental],testing_time_[incremental],total_running_time_[incremental],training_time_[adwin],testing_time_[adwin],total_running_time_[adwin]
445399,0.817145,0.830000,0.817018,0.805000,102.351135,39.215153,141.566288,166.047144,35.571817,201.618961
445599,0.817161,0.845000,0.817031,0.840000,102.355013,39.242075,141.597087,166.089700,35.595868,201.685568
445799,0.817143,0.785000,0.817016,0.790000,102.358974,39.267307,141.626280,166.461005,35.618848,202.079853
445999,0.817171,0.865000,0.817046,0.870000,102.364341,39.301210,141.665551,166.508789,35.649061,202.157851
446199,0.817175,0.825000,0.817054,0.830000,102.705370,39.326539,142.031909,166.548318,35.671947,202.220265
446399,0.817159,0.790000,0.817038,0.790000,102.708867,39.351573,142.060440,166.589195,35.694796,202.283991
446599,0.817144,0.790000,0.817020,0.785000,102.712513,39.375381,142.087894,166.627930,35.716804,202.344734
446799,0.817163,0.850000,0.817033,0.840000,102.716678,39.402450,142.119129,166.994105,35.740755,202.734860
446999,0.817199,0.880000,0.817069,0.880000,102.720873,39.426342,142.147215,167.032086,35.762920,202.795006
447199,0.817192,0.805000,0.817059,0.800000,103.046774,39.453414,142.500187,167.074522,35.787282,202.861804
447399,0.817199,0.830000,0.817067,0.830000,103.050388,39.479149,142.529537,167.115557,35.810625,202.926182
447599,0.817215,0.845000,0.817083,0.845000,103.054249,39.503807,142.558056,167.156128,35.833817,202.989945
447799,0.817217,0.820000,0.817076,0.805000,103.058438,39.530443,142.588881,167.521518,35.857969,203.379487
447999,0.817213,0.810000,0.817075,0.815000,103.062835,39.556045,142.618880,167.561969,35.882166,203.444135
448199,0.817214,0.820000,0.817076,0.820000,103.390937,39.583677,142.974613,167.603409,35.906958,203.510367
448399,0.817245,0.870000,0.817107,0.870000,103.394767,39.614225,143.008992,167.647897,35.933905,203.581802
448599,0.817258,0.840000,0.817120,0.840000,103.398582,39.638510,143.037092,167.686576,35.956105,203.642681
448799,0.817256,0.815000,0.817119,0.815000,103.402607,39.663739,143.066346,168.045198,35.978795,204.023993
448999,0.817266,0.835000,0.817129,0.835000,103.407295,39.694306,143.101601,168.090180,36.005839,204.096018
449199,0.817268,0.820000,0.817131,0.820000,103.739212,39.720201,143.459413,168.131251,36.029479,204.160730
449399,0.817247,0.780000,0.817118,0.795000,103.742764,39.746015,143.488778,168.171439,36.053045,204.224484
449599,0.817260,0.840000,0.817134,0.845000,103.746535,39.770405,143.516940,168.212170,36.075752,204.287921
449799,0.817227,0.760000,0.817110,0.775000,103.750528,39.795278,143.545806,168.579327,36.098329,204.677656
449999,0.817240,0.840000,0.817129,0.850000,103.755238,39.824770,143.580008,168.622554,36.124897,204.747451
450199,0.817273,0.875000,0.817162,0.875000,104.083935,39.852235,143.936170,168.664504,36.153862,204.818367
450399,0.817266,0.805000,0.817158,0.810000,104.087774,39.879702,143.967476,168.708757,36.179167,204.887924
450599,0.817242,0.775000,0.817139,0.785000,104.091922,39.909368,144.001290,168.753738,36.206252,204.959990
450799,0.817229,0.795000,0.817127,0.795000,104.096350,39.941239,144.037589,169.120172,36.242240,205.362412
450999,0.817208,0.780000,0.817111,0.790000,104.100924,39.966521,144.067444,169.159596,36.265174,205.424771
451199,0.817207,0.815000,0.817110,0.815000,104.423109,39.992058,144.415167,169.201504,36.288307,205.489811
451399,0.817205,0.815000,0.817114,0.825000,104.426592,40.016473,144.443064,169.240892,36.310859,205.551751
451599,0.817181,0.775000,0.817085,0.765000,104.430372,40.040799,144.471170,169.280310,36.333171,205.613481
451799,0.817192,0.835000,0.817092,0.830000,104.434725,40.068836,144.503561,169.653243,36.359569,206.012812
451999,0.817202,0.835000,0.817105,0.840000,104.439491,40.096848,144.536338,169.696465,36.384764,206.081229
452199,0.817195,0.805000,0.817093,0.795000,104.764475,40.123167,144.887642,169.738257,36.408949,206.147206
452399,0.817202,0.830000,0.817097,0.825000,104.767965,40.148217,144.916182,169.777539,36.431666,206.209205
452599,0.817226,0.860000,0.817119,0.855000,104.771856,40.175057,144.946913,169.819940,36.456477,206.276417
452799,0.817245,0.850000,0.817140,0.855000,104.775821,40.199754,144.975575,170.182616,36.479185,206.661801
452999,0.817263,0.850000,0.817159,0.850000,104.780021,40.223677,145.003698,170.220832,36.501205,206.722036
453199,0.817242,0.780000,0.817138,0.780000,105.106668,40.249086,145.355754,170.261662,36.524535,206.786198
453399,0.817224,0.785000,0.817119,0.785000,105.110175,40.274033,145.384207,170.301184,36.547606,206.848790
453599,0.817251,0.865000,0.817149,0.870000,105.114074,40.300563,145.414637,170.345121,36.571870,206.916991
453799,0.817264,0.840000,0.817157,0.830000,105.118086,40.326019,145.444105,170.713837,36.595047,207.308884
453999,0.817254,0.800000,0.817147,0.800000,105.123023,40.356607,145.479630,170.758514,36.621961,207.380474
454199,0.817244,0.800000,0.817143,0.810000,105.459049,40.383575,145.842624,170.800193,36.646019,207.446213
454399,0.817243,0.815000,0.817142,0.815000,105.462633,40.409247,145.871880,170.841914,36.669478,207.511392
454599,0.817234,0.800000,0.817132,0.800000,105.466360,40.434308,145.900668,170.881393,36.692154,207.573547
454799,0.817232,0.815000,0.817134,0.820000,105.470465,40.460837,145.931302,171.255145,36.715931,207.971076
454999,0.817239,0.830000,0.817135,0.820000,105.475065,40.487422,145.962487,171.295999,36.739760,208.035759
455199,0.817244,0.825000,0.817134,0.815000,105.811059,40.515121,146.326180,171.339762,36.764912,208.104674
455399,0.817243,0.815000,0.817138,0.825000,105.814664,40.541885,146.356549,171.381469,36.788903,208.170372
455599,0.817219,0.775000,0.817118,0.780000,105.818647,40.570775,146.389422,171.423109,36.813305,208.236414
455799,0.817232,0.840000,0.817130,0.840000,105.822906,40.598223,146.421129,171.790001,36.838239,208.628241
455999,0.817208,0.775000,0.817112,0.785000,105.827178,40.623289,146.450467,171.830418,36.861373,208.691792
456199,0.817223,0.845000,0.817122,0.835000,106.153367,40.649636,146.803003,171.871548,36.885432,208.756980
456399,0.817191,0.760000,0.817090,0.760000,106.156979,40.675759,146.832737,171.912721,36.909131,208.821853
456599,0.817173,0.785000,0.817078,0.795000,106.161037,40.703930,146.864967,171.955996,36.934438,208.890435
456799,0.817155,0.785000,0.817063,0.790000,106.165274,40.730845,146.896120,172.334328,36.958835,209.293163
456999,0.817171,0.845000,0.817078,0.845000,106.169667,40.755133,146.924800,172.372578,36.981003,209.353580
457199,0.817164,0.805000,0.817074,0.810000,106.498093,40.781907,147.280000,172.414012,37.004985,209.418997
457399,0.817182,0.850000,0.817087,0.840000,106.501990,40.812252,147.314242,172.458191,37.031818,209.490008
457599,0.817164,0.785000,0.817064,0.775000,106.505960,40.838776,147.344736,172.502480,37.056052,209.558532
457799,0.817160,0.810000,0.817071,0.830000,106.510024,40.864668,147.374692,172.865799,37.079092,209.944891
457999,0.817137,0.775000,0.817047,0.775000,106.514528,40.890828,147.405356,172.907029,37.103025,210.010054
458199,0.817152,0.845000,0.817060,0.840000,106.845779,40.919923,147.765702,172.950520,37.128979,210.079499
458399,0.817137,0.790000,0.817051,0.800000,106.849710,40.950141,147.799851,172.995910,37.156336,210.152246
458599,0.817170,0.875000,0.817075,0.860000,106.853849,40.979343,147.833192,173.040861,37.182409,210.223271
458799,0.817174,0.825000,0.817088,0.840000,106.857909,41.005804,147.863713,173.417009,37.206305,210.623314
458999,0.817170,0.810000,0.817086,0.815000,106.862751,41.036170,147.898921,173.463098,37.233684,210.696782
459199,0.817177,0.830000,0.817096,0.835000,107.210304,41.064107,148.274411,173.507565,37.258334,210.765899
459399,0.817190,0.840000,0.817109,0.840000,107.214081,41.092415,148.306497,173.550260,37.283417,210.833677
459599,0.817200,0.835000,0.817122,0.840000,107.217952,41.119252,148.337205,173.591959,37.307428,210.899386
459799,0.817221,0.855000,0.817140,0.850000,107.222126,41.145745,148.367871,173.972902,37.331481,211.304383
459999,0.817203,0.785000,0.817125,0.790000,107.226847,41.173801,148.400648,174.017798,37.356739,211.374537
460199,0.817182,0.780000,0.817113,0.795000,107.562126,41.200170,148.762296,174.058828,37.380547,211.439375
460399,0.817198,0.845000,0.817134,0.855000,107.566021,41.229869,148.795889,174.103525,37.407378,211.510903
460599,0.817207,0.835000,0.817133,0.815000,107.570082,41.259689,148.829772,174.147416,37.433980,211.581396
460799,0.817190,0.785000,0.817115,0.785000,107.574395,41.289764,148.864159,174.523904,37.459544,211.983448
460999,0.817180,0.800000,0.817114,0.815000,107.578725,41.314815,148.893540,174.564171,37.482804,212.046976
461199,0.817179,0.815000,0.817115,0.820000,107.905786,41.340406,149.246192,174.604006,37.506335,212.110341
461399,0.817164,0.790000,0.817097,0.785000,107.909529,41.369088,149.278617,174.647357,37.532952,212.180309
461599,0.817160,0.810000,0.817096,0.815000,107.913416,41.395328,149.308744,174.690380,37.556856,212.247236
461799,0.817159,0.815000,0.817095,0.815000,107.917440,41.420673,149.338113,175.055218,37.579924,212.635142
461999,0.817116,0.740000,0.817050,0.735000,107.922060,41.447470,149.369529,175.096567,37.604370,212.700936
462199,0.817101,0.790000,0.817035,0.790000,108.256731,41.476447,149.733178,175.139502,37.630125,212.769627
462399,0.817116,0.845000,0.817050,0.845000,108.260310,41.502497,149.762807,175.181070,37.653695,212.834765
462599,0.817107,0.800000,0.817041,0.800000,108.264613,41.531101,149.795714,175.224692,37.679028,212.903720
462799,0.817067,0.745000,0.817007,0.755000,108.269050,41.559262,149.828311,175.597027,37.703811,213.300838
462999,0.817063,0.810000,0.817003,0.810000,108.273425,41.585072,149.858497,175.636598,37.727168,213.363766
463199,0.817054,0.800000,0.816991,0.795000,108.615576,41.610888,150.226464,175.677782,37.750295,213.428077
463399,0.817064,0.835000,0.817003,0.840000,108.619249,41.636894,150.256143,175.718536,37.774095,213.492631
463599,0.817065,0.820000,0.817010,0.830000,108.623035,41.661656,150.284692,175.759140,37.796671,213.555811
463799,0.817081,0.845000,0.817023,0.840000,108.627330,41.704273,150.331603,176.143377,37.822577,213.965953
463999,0.817088,0.830000,0.817038,0.845000,108.632424,41.738000,150.370424,176.192542,37.850989,214.043530
464199,0.817098,0.835000,0.817051,0.840000,108.963665,41.764455,150.728120,176.233804,37.875009,214.108813
464399,0.817080,0.785000,0.817033,0.785000,108.967510,41.790794,150.758304,176.274659,37.899100,214.173759
464599,0.817076,0.810000,0.817032,0.815000,108.971477,41.816955,150.788433,176.315266,37.923141,214.238407
464799,0.817092,0.845000,0.817053,0.855000,108.975677,41.844422,150.820099,176.689321,37.947782,214.637103
464999,0.817107,0.845000,0.817066,0.840000,108.980543,41.872809,150.853352,176.732320,37.973021,214.705341
465199,0.817117,0.835000,0.817081,0.845000,109.315746,41.899180,151.214926,176.773701,37.996964,214.770664
465399,0.817137,0.855000,0.817102,0.855000,109.319421,41.926665,151.246086,176.815415,38.021618,214.837032
465599,0.817117,0.780000,0.817073,0.765000,109.323495,41.954322,151.277817,176.859355,38.046543,214.905898
465799,0.817100,0.785000,0.817056,0.785000,109.327744,41.980353,151.308097,177.225596,38.070097,215.295693
465999,0.817071,0.765000,0.817027,0.765000,109.332366,42.007370,151.339736,177.267194,38.094191,215.361385
466199,0.817073,0.820000,0.817021,0.805000,109.669220,42.036048,151.705267,177.309250,38.119296,215.428546
466399,0.817077,0.825000,0.817017,0.810000,109.672831,42.062756,151.735587,177.351361,38.143333,215.494694
466599,0.817081,0.825000,0.817016,0.815000,109.676894,42.090169,151.767063,177.394561,38.168415,215.562975
466799,0.817086,0.825000,0.817020,0.825000,109.681204,42.118144,151.799348,177.783180,38.193837,215.977017
466999,0.817090,0.825000,0.817025,0.825000,109.685840,42.144961,151.830801,177.824337,38.218304,216.042641
467199,0.817083,0.805000,0.817015,0.800000,110.030234,42.175981,152.206215,177.871633,38.245626,216.117258
467399,0.817096,0.840000,0.817028,0.840000,110.033949,42.203028,152.236978,177.914149,38.270488,216.184637
467599,0.817078,0.785000,0.817013,0.790000,110.038208,42.230832,152.269040,177.957047,38.295472,216.252519
467799,0.817074,0.810000,0.817004,0.800000,110.042530,42.258816,152.301346,178.331377,38.320202,216.651579
467999,0.817076,0.820000,0.817011,0.830000,110.047410,42.287108,152.334519,178.374815,38.345181,216.719996
468199,0.817080,0.825000,0.817018,0.830000,110.381094,42.313368,152.694463,178.415779,38.368764,216.784543
468399,0.817093,0.840000,0.817030,0.840000,110.384703,42.339663,152.724365,178.457317,38.392834,216.850151
468599,0.817116,0.860000,0.817051,0.855000,110.388604,42.365019,152.753623,178.497772,38.415891,216.913662
468799,0.817107,0.800000,0.817042,0.800000,110.392876,42.391879,152.784754,178.867247,38.440058,217.307304
468999,0.817111,0.825000,0.817046,0.825000,110.397319,42.418106,152.815425,178.907478,38.463502,217.370979
469199,0.817110,0.815000,0.817045,0.815000,110.737207,42.445227,153.182434,178.948603,38.487657,217.436260
469399,0.817106,0.810000,0.817044,0.815000,110.741185,42.475186,153.216371,178.992885,38.514699,217.507584
469599,0.817102,0.810000,0.817043,0.815000,110.745548,42.504795,153.250344,179.038811,38.540605,217.579416
469799,0.817107,0.825000,0.817050,0.830000,110.749973,42.531995,153.281968,179.413372,38.564837,217.978209
469999,0.817132,0.865000,0.817076,0.865000,110.754591,42.559365,153.313956,179.454626,38.589578,218.044204
470199,0.817137,0.825000,0.817077,0.820000,111.090421,42.586200,153.676620,179.496057,38.613719,218.109777
470399,0.817127,0.800000,0.817073,0.810000,111.094117,42.612830,153.706947,179.537943,38.638508,218.176451
470599,0.817121,0.805000,0.817075,0.820000,111.098108,42.638830,153.736938,179.578560,38.662306,218.240867
470799,0.817131,0.835000,0.817085,0.835000,111.102240,42.664424,153.766664,179.951125,38.685680,218.636805
470999,0.817146,0.845000,0.817097,0.840000,111.106962,42.693841,153.800803,179.993856,38.711223,218.705079
471199,0.817150,0.825000,0.817109,0.840000,111.448667,42.719611,154.168278,180.034443,38.734637,218.769081
471399,0.817143,0.805000,0.817100,0.800000,111.452283,42.745640,154.197923,180.074920,38.758514,218.833434
471599,0.817147,0.825000,0.817110,0.835000,111.456390,42.772395,154.228785,180.117134,38.782831,218.899965
471799,0.817138,0.800000,0.817093,0.785000,111.461082,42.803604,154.264686,180.503209,38.810853,219.314062
471999,0.817121,0.785000,0.817073,0.780000,111.466066,42.835907,154.301973,180.549796,38.838044,219.387840
472199,0.817125,0.825000,0.817074,0.820000,111.808845,42.869747,154.678592,180.598134,38.868002,219.466137
472399,0.817108,0.785000,0.817057,0.785000,111.812428,42.895696,154.708124,180.638404,38.892005,219.530409
472599,0.817085,0.775000,0.817034,0.775000,111.816285,42.921322,154.737607,180.679204,38.915300,219.594504
472799,0.817079,0.805000,0.817033,0.815000,111.820367,42.947130,154.767497,181.055042,38.938737,219.993779
472999,0.817078,0.815000,0.817029,0.810000,111.824847,42.973580,154.798428,181.095136,38.962769,220.057905
473199,0.817063,0.790000,0.817023,0.805000,112.160905,42.998491,155.159397,181.134773,38.985418,220.120191
473399,0.817062,0.815000,0.817017,0.805000,112.164367,43.023473,155.187840,181.173903,39.008526,220.182429
473599,0.817082,0.855000,0.817037,0.855000,112.168234,43.051689,155.219922,181.217004,39.033419,220.250422
473799,0.817095,0.840000,0.817052,0.845000,112.172208,43.078202,155.250410,181.583149,39.057056,220.640206
473999,0.817115,0.855000,0.817070,0.850000,112.176793,43.105249,155.282043,181.623640,39.081656,220.705296
474199,0.817119,0.825000,0.817074,0.825000,112.508104,43.132864,155.640968,181.665679,39.106682,220.772361
474399,0.817113,0.805000,0.817065,0.800000,112.511688,43.159963,155.671650,181.707536,39.131175,220.838711
474599,0.817133,0.855000,0.817085,0.855000,112.515579,43.185197,155.700777,181.747801,39.154180,220.901981
474799,0.817129,0.810000,0.817078,0.805000,112.521043,43.222070,155.743113,182.149399,39.190376,221.339775
474999,0.817099,0.760000,0.817048,0.760000,112.526127,43.252867,155.778994,182.194929,39.217521,221.412450
475199,0.817106,0.830000,0.817060,0.840000,112.888472,43.281840,156.170312,182.239261,39.243084,221.482345
475399,0.817134,0.870000,0.817083,0.860000,112.892182,43.309165,156.201346,182.280585,39.267915,221.548500
475599,0.817114,0.780000,0.817071,0.795000,112.896050,43.334584,156.230634,182.320512,39.291188,221.611700
475799,0.817139,0.865000,0.817100,0.870000,112.900234,43.361586,156.261820,182.696623,39.315453,222.012076
475999,0.817162,0.860000,0.817125,0.865000,112.904806,43.388996,156.293802,182.740084,39.339878,222.079962
476199,0.817158,0.810000,0.817124,0.815000,113.248890,43.476827,156.725716,182.784904,39.366846,222.151750
476399,0.817168,0.835000,0.817131,0.830000,113.252715,43.505987,156.758703,182.828709,39.393011,222.221721
476599,0.817185,0.850000,0.817143,0.840000,113.257247,43.545044,156.802290,182.880968,39.429446,222.310414
476799,0.817174,0.795000,0.817147,0.825000,113.261533,43.573122,156.834656,183.270232,39.454738,222.724970
476999,0.817146,0.765000,0.817111,0.750000,113.266115,43.600149,156.866264,183.311367,39.479145,222.790512
477199,0.817147,0.820000,0.817116,0.825000,113.602708,43.626098,157.228806,183.351752,39.502652,222.854404
477399,0.817162,0.845000,0.817128,0.840000,113.606383,43.653453,157.259836,183.392739,39.527227,222.919966
477599,0.817148,0.790000,0.817108,0.780000,113.610394,43.680679,157.291072,183.435637,39.551717,222.987353
477799,0.817149,0.820000,0.817115,0.830000,113.614607,43.707887,157.322495,183.813818,39.576170,223.389988
